"","pano_id","geometry","direction"
"2127","TMX7316010203-000317_pano_0000_004181","4.89224607650407 52.4098647043804",4
"2128","TMX7316010203-000317_pano_0000_004182","4.89218419240524 52.409892565885",4
"2129","TMX7316010203-000216_pano_0000_004138","4.84229837507368 52.2865387385596",4
"2130","TMX7316010203-000315_pano_0000_002078","4.8830065501186 52.4236354153704",3
"2131","TMX7316010203-000315_pano_0000_002082","4.88295844837276 52.4238138856312",2
"2132","TMX7316010203-000315_pano_0000_002083","4.88294594877337 52.4238585144696",2
"2133","TMX7316010203-000315_pano_0000_002087","4.88287945787849 52.4240337559053",2
"2134","TMX7316010203-000337_pano_0000_005012","4.97248820387788 52.3205662374307",1
"2135","TMX7316010203-000337_pano_0000_005015","4.9725400263243 52.3206782133049",3
"2136","TMX7316010203-000218_pano_0000_000041","4.88186416729868 52.2645288582006",3
"2137","TMX7316010203-000293_pano_0000_002029","4.83995353518783 52.3641023314358",3
"2138","TMX7316010203-000293_pano_0000_002030","4.84010171072427 52.3640976200736",3
"2139","TMX7316010203-000293_pano_0000_002031","4.84024265690503 52.3640703464023",2
"2140","TMX7316010203-000293_pano_0000_002035","4.84077962781913 52.3640943883181",2
"2141","TMX7316010203-000275_pano_0000_000099","4.84728604151603 52.3758858054443",1
"2142","TMX7316010203-000275_pano_0000_000100","4.84726621793414 52.3759726081471",1
"2143","TMX7316010203-000289_pano_0000_004529","4.79611415764225 52.3841632463407",3
"2144","TMX7316010203-000258_pano_0002_001049","4.89108395611475 52.3477117463017",4
"2145","TMX7316010203-000258_pano_0002_001055","4.89102286809031 52.3471777057346",4
"2146","TMX7316010203-000258_pano_0002_001056","4.8910254839241 52.3470873561725",3
"2147","TMX7316010203-000258_pano_0002_001058","4.89104402256987 52.3469098911103",4
"2148","TMX7316010203-000258_pano_0002_001059","4.89104700633361 52.3468214427178",3
"2149","TMX7316010203-000258_pano_0002_001070","4.89111689632624 52.3468109488929",2
"2150","TMX7316010203-000258_pano_0002_001071","4.8911326627569 52.3468992742005",1
"2151","TMX7316010203-000258_pano_0002_001072","4.89115241662778 52.3469874187826",3
"2152","TMX7316010203-000258_pano_0002_001073","4.89117253252376 52.3470752324852",2
"2153","TMX7316010203-000258_pano_0002_001074","4.89119125623902 52.3471631268608",1
"2154","TMX7316010203-000275_pano_0000_000835","4.85203430168572 52.3792311802665",1
"2155","TMX7316010203-000275_pano_0000_000836","4.85190401564318 52.3791916190016",3
"2156","TMX7316010203-000320_pano_0000_005175","4.90568649251113 52.4626826680585",3
"2157","TMX7316010203-000316_pano_0000_001302","4.89611404304293 52.4086464971304",3
"2158","TMX7316010203-000253_pano_0000_000440","4.89509407104511 52.3227326410098",1
"2159","TMX7316010203-000311_pano_0000_002748","4.9003464340304 52.4015803163785",3
"2160","TMX7316010203-000311_pano_0000_002750","4.90023055135311 52.4016360658664",3
"2161","TMX7316010203-000311_pano_0000_002751","4.90017228464003 52.4016639552581",3
"2162","TMX7316010203-000254_pano_0001_000202","4.89758726906831 52.3405199559716",3
"2163","TMX7316010203-000254_pano_0001_000208","4.89847296889125 52.3405015553454",3
"2164","TMX7316010203-000274_pano_0002_000499","4.85106074664723 52.3767173174407",2
"2165","TMX7316010203-000286_pano_0000_000545","4.81705465340884 52.3485031922509",4
"2166","TMX7316010203-000285_pano_0000_000614","4.82042081752794 52.3513219912318",2
"2167","TMX7316010203-000319_pano_0000_001206","4.93991984384715 52.4136207484781",3
"2168","TMX7316010203-000319_pano_0000_001207","4.93999019104069 52.413635078032",2
"2169","TMX7316010203-000288_pano_0003_000506","4.82375349553475 52.3597047459069",1
"2170","TMX7316010203-000288_pano_0003_003157","4.82771095993947 52.3455330139284",2
"2171","TMX7316010203-000288_pano_0003_003159","4.82770376941447 52.3457121017283",3
"2172","TMX7316010203-000332_pano_0001_002830","4.92576059851178 52.3300537215633",3
"2173","TMX7316010203-000332_pano_0001_002831","4.92580950383797 52.3300216111012",3
"2174","TMX7316010203-000266_pano_0000_000042","4.85252095316076 52.3691937509308",3
"2175","TMX7316010203-000242_pano_0000_002635","4.95111576049719 52.3542096275456",1
"2176","TMX7316010203-000242_pano_0000_002637","4.95132735260436 52.3540803043886",3
"2177","TMX7316010203-000336_pano_0000_015204","4.94210887952168 52.3055246292806",3
"2178","TMX7316010203-000266_pano_0000_002047","4.85387686674298 52.37383872618",3
"2179","TMX7316010203-000227_pano_0001_000136","4.89116201715466 52.3741852202905",2
"2180","TMX7316010203-000227_pano_0001_000137","4.89123837803789 52.374262161795",4
"2181","TMX7316010203-000227_pano_0001_000141","4.89152197772215 52.3745832509452",2
"2182","TMX7316010203-000315_pano_0000_001149","4.885733001698 52.4213548396856",1
"2183","TMX7316010203-000315_pano_0000_001151","4.8855900204551 52.4213363217716",4
"2184","TMX7316010203-000302_pano_0000_000658","4.80324099284787 52.3824483780205",4
"2185","TMX7316010203-000302_pano_0000_000661","4.8028017040114 52.3824387816382",1
"2186","TMX7316010203-000302_pano_0000_000662","4.80265542661727 52.3824371577436",4
"2187","TMX7316010203-000302_pano_0000_000663","4.80250890937048 52.3824357719201",1
"2188","TMX7316010203-000302_pano_0000_000664","4.8023627696984 52.3824341466315",4
"2189","TMX7316010203-000302_pano_0000_000672","4.80119039293908 52.3824122482742",1
"2190","TMX7316010203-000261_pano_0000_000430","5.2239474803496 52.3715274046231",1
"2191","TMX7316010203-000261_pano_0000_000509","5.23312556897761 52.3736873609212",3
"2192","TMX7316010203-000261_pano_0000_000515","5.23327951217341 52.3736927987509",2
"2193","TMX7316010203-000285_pano_0000_002240","4.80918101725566 52.3449576883285",3
"2194","TMX7316010203-000285_pano_0000_002241","4.8090589116017 52.3449976008961",1
"2195","TMX7316010203-000285_pano_0000_002242","4.8089152645793 52.3449917814731",4
"2196","TMX7316010203-000275_pano_0000_002302","4.85645902715386 52.3804347227336",2
"2197","TMX7316010203-000248_pano_0000_003689","4.92805475234028 52.3553847370904",1
"2198","TMX7316010203-000248_pano_0000_003717","4.92750457720547 52.3566194393454",2
"2199","TMX7316010203-000248_pano_0000_003718","4.92748555607279 52.3566633702432",1
"2200","TMX7316010203-000248_pano_0000_003720","4.92741297194344 52.3568242871537",1
"2201","TMX7316010203-000289_pano_0001_001493","4.78035654142509 52.3592284972319",2
"2202","TMX7316010203-000289_pano_0001_001498","4.78065228118629 52.3595542259559",3
"2203","TMX7316010203-000275_pano_0000_002260","4.85547602426957 52.3839580023637",4
"2204","TMX7316010203-000275_pano_0000_002261","4.855472157783 52.3838669770713",4
"2205","TMX7316010203-000275_pano_0000_002275","4.85552467448224 52.3825891300613",4
"2206","TMX7316010203-000216_pano_0000_001329","4.87311144626937 52.3042359853224",1
"2207","TMX7316010203-000216_pano_0000_001427","4.8730705035488 52.3041480388571",3
"2208","TMX7316010203-000216_pano_0000_001436","4.87323286249034 52.3033402758466",4
"2209","TMX7316010203-000216_pano_0000_001437","4.87322367219672 52.3032504011588",3
"2210","TMX7316010203-000242_pano_0000_005437","4.93419892841909 52.3660873315092",3
"2211","TMX7316010203-000307_pano_0001_000155","4.9072193181837 52.3985889977102",4
"2212","TMX7316010203-000307_pano_0001_000156","4.90714612779237 52.3985826856229",4
"2213","TMX7316010203-000307_pano_0001_000157","4.90709595114362 52.3985509805737",4
"2214","TMX7316010203-000307_pano_0001_000158","4.90708963675747 52.3985053030548",4
"2215","TMX7316010203-000307_pano_0001_000159","4.90713882407383 52.3984679764932",3
"2216","TMX7316010203-000215_pano_0001_002643","4.83903530937219 52.2774599396594",3
"2217","TMX7316010203-000215_pano_0001_002644","4.83921549752476 52.2774494307607",2
"2218","TMX7316010203-000242_pano_0000_002901","4.95642455445547 52.3571324921705",1
"2219","TMX7316010203-000242_pano_0000_002902","4.95627823659534 52.357136016363",4
"2220","TMX7316010203-000242_pano_0000_002903","4.95613180640523 52.3571343159152",4
"2221","TMX7316010203-000242_pano_0000_002904","4.95598878132805 52.3571161517611",4
"2222","TMX7316010203-000242_pano_0000_002906","4.9557433688102 52.3570191060401",3
"2223","TMX7316010203-000242_pano_0000_002113","4.94189791005531 52.3473732516234",1
"2224","TMX7316010203-000332_pano_0001_001121","4.92247745914695 52.3345749223196",3
"2225","TMX7316010203-000332_pano_0001_001122","4.92254443159895 52.3345551524829",2
"2226","TMX7316010203-000332_pano_0001_001125","4.92274605311835 52.3344944625488",3
"2227","TMX7316010203-000242_pano_0000_004615","4.94087744108821 52.3587465351668",2
"2228","TMX7316010203-000227_pano_0001_000757","4.94705018854905 52.3518913041044",1
"2229","TMX7316010203-000227_pano_0001_000758","4.94694601325791 52.3518287966467",3
"2230","TMX7316010203-000227_pano_0001_000780","4.94463067935907 52.3504534199933",4
"2231","TMX7316010203-000227_pano_0001_000782","4.94441035112676 52.3503325009551",4
"2232","TMX7316010203-000227_pano_0001_000815","4.94092471269537 52.3482480398171",1
"2233","TMX7316010203-000227_pano_0001_000816","4.94081710272192 52.3481854874119",4
"2234","TMX7316010203-000332_pano_0001_004860","4.92928709238628 52.3263825760989",2
"2235","TMX7316010203-000332_pano_0001_004861","4.92925179868011 52.3264214872794",2
"2236","TMX7316010203-000332_pano_0001_004862","4.92921402127565 52.3264595915124",1
"2237","TMX7316010203-000332_pano_0001_004863","4.9291689616227 52.3264942249437",4
"2238","TMX7316010203-000318_pano_0000_000794","4.91736098216272 52.433410264985",4
"2239","TMX7316010203-000254_pano_0001_000183","4.89481576490849 52.3406745084768",2
"2240","TMX7316010203-000254_pano_0001_000189","4.89569172590152 52.3406215583118",3
"2241","TMX7316010203-000254_pano_0001_000192","4.89612746181732 52.3405895386833",2
"2242","TMX7316010203-000255_pano_0000_003132","4.8773307158992 52.3408792280791",4
"2243","TMX7316010203-000249_pano_0000_000172","4.92866346442382 52.3660124312822",4
"2244","TMX7316010203-000249_pano_0000_000184","4.9269119851749 52.3659333150384",4
"2245","TMX7316010203-000249_pano_0000_000185","4.92677077974466 52.3659043280916",3
"2246","TMX7316010203-000280_pano_0000_002853","4.87135745609365 52.372676980755",4
"2247","TMX7316010203-000280_pano_0000_002856","4.87119129095663 52.3724331112669",3
"2248","TMX7316010203-000285_pano_0000_002881","4.81157586835997 52.3450868015471",3
"2249","TMX7316010203-000285_pano_0000_002887","4.81237323719405 52.3451616125703",2
"2250","TMX7316010203-000335_pano_0000_002712","4.97780727351106 52.3006726036724",4
"2251","TMX7316010203-000335_pano_0000_002713","4.97781324628022 52.3006274758516",3
"2252","TMX7316010203-000335_pano_0000_002714","4.97783935939672 52.3005852921283",4
"2253","TMX7316010203-000335_pano_0000_002715","4.97790112038839 52.3005615285747",3
"2254","TMX7316010203-000335_pano_0000_002716","4.97796565818379 52.3005863136331",1
"2255","TMX7316010203-000335_pano_0000_002717","4.97795221842744 52.3006345520335",1
"2256","TMX7316010203-000335_pano_0000_002718","4.97790876552481 52.3006734838137",1
"2257","TMX7316010203-000293_pano_0000_003008","4.82945618916702 52.3687188615167",2
"2258","TMX7316010203-000293_pano_0000_003011","4.82965708359092 52.3689579346654",1
"2259","TMX7316010203-000306_pano_0000_005076","4.91805924138003 52.3966783734998",2
"2260","TMX7316010203-000306_pano_0000_005078","4.91802785696441 52.3967683549373",2
"2261","TMX7316010203-000293_pano_0000_002871","4.82754337529239 52.3664119297135",1
"2262","TMX7316010203-000293_pano_0000_002874","4.82774894945023 52.3666568931943",2
"2263","TMX7316010203-000293_pano_0000_002888","4.82868327404617 52.3677895928764",2
"2264","TMX7316010203-000242_pano_0000_002422","4.95596423895507 52.3533058153406",1
"2265","TMX7316010203-000242_pano_0000_002423","4.95585620889659 52.3532422492738",3
"2266","TMX7316010203-000242_pano_0000_002533","4.94363706231482 52.3578200609004",1
"2267","TMX7316010203-000335_pano_0000_012463","4.95914257429882 52.3012721646457",1
"2268","TMX7316010203-000335_pano_0000_012464","4.9590805796665 52.301250198356",4
"2269","TMX7316010203-000286_pano_0000_000520","4.81596360075079 52.3501623875176",2
"2270","TMX7316010203-000299_pano_0002_003690","4.97036619291007 52.3819397338561",3
"2271","TMX7316010203-000299_pano_0002_003798","4.96235868060203 52.3736914283533",2
"2272","TMX7316010203-000299_pano_0002_003813","4.96226434860846 52.3723336387943",4
"2273","TMX7316010203-000299_pano_0002_003814","4.96219410972072 52.3722573594587",3
"2274","TMX7316010203-000280_pano_0000_001855","4.87126937086518 52.3786046152558",2
"2275","TMX7316010203-000280_pano_0000_001861","4.87169224617528 52.3790903676195",2
"2276","TMX7316010203-000293_pano_0000_001904","4.83264312317726 52.364082834901",4
"2277","TMX7316010203-000214_pano_0001_001223","4.76292994278567 52.2647436197116",3
"2278","TMX7316010203-000284_pano_0000_003678","4.81001005850576 52.354204056035",4
"2279","TMX7316010203-000245_pano_0000_001757","4.93859854913553 52.3707271566351",2
"2280","TMX7316010203-000266_pano_0000_001910","4.84493487575415 52.3712036618524",3
"2281","TMX7316010203-000279_pano_0000_005088","4.84684764591742 52.3938932700394",3
"2282","TMX7316010203-000279_pano_0000_005089","4.84685529590428 52.3938047735918",3
"2283","TMX7316010203-000279_pano_0000_005092","4.84712905638272 52.3937829908945",2
"2284","TMX7316010203-000279_pano_0000_005093","4.84714810710323 52.3938771711259",1
"2285","TMX7316010203-000279_pano_0000_005096","4.84713880541553 52.3941539425088",2
"2286","TMX7316010203-000264_pano_0001_003449","4.85189804065298 52.3631572532981",1
"2287","TMX7316010203-000264_pano_0001_003466","4.85252018515404 52.3632899157298",3
"2288","TMX7316010203-000288_pano_0003_000761","4.82720015254418 52.3593161322413",3
"2289","TMX7316010203-000288_pano_0003_000764","4.82752688838248 52.359176753563",2
"2290","TMX7316010203-000306_pano_0000_001429","4.90696896613707 52.3851299807597",2
"2291","TMX7316010203-000306_pano_0000_001431","4.90703929444195 52.3852094976291",1
"2292","TMX7316010203-000252_pano_0000_000075","4.9124993011159 52.3452378724363",2
"2293","TMX7316010203-000252_pano_0000_000076","4.91248167855138 52.345327466021",1
"2294","TMX7316010203-000252_pano_0000_002889","4.89531805512044 52.3479881716482",2
"2295","TMX7316010203-000293_pano_0000_002322","4.84045737381018 52.3626900101598",4
"2296","TMX7316010203-000293_pano_0000_002323","4.84046355143376 52.3626003282537",3
"2297","TMX7316010203-000293_pano_0000_002340","4.84050090385341 52.3610880036048",4
"2298","TMX7316010203-000293_pano_0000_002341","4.84050815379884 52.3609998027129",3
"2299","TMX7316010203-000257_pano_0000_001972","4.87652104184894 52.3385043498305",3
"2300","TMX7316010203-000253_pano_0000_004381","4.85888818733192 52.3235747734054",3
"2301","TMX7316010203-000332_pano_0001_009758","4.94267789249144 52.3203283020077",2
"2302","TMX7316010203-000332_pano_0001_009760","4.94274632277005 52.3202558172797",4
"2303","TMX7316010203-000332_pano_0001_009761","4.94274782428437 52.3202128210726",3
"2304","TMX7316010203-000332_pano_0001_009762","4.94274969373727 52.3201702476876",3
"2305","TMX7316010203-000332_pano_0001_009781","4.94336095006704 52.3194877273337",3
"2306","TMX7316010203-000259_pano_0003_000993","4.86613558506181 52.3590588768266",1
"2307","TMX7316010203-000333_pano_0000_005644","4.99101167195027 52.2960750443313",1
"2308","TMX7316010203-000286_pano_0000_001816","4.80469545164134 52.3484945381594",2
"2309","TMX7316010203-000279_pano_0000_005475","4.8485299506842 52.3921234053575",3
"2310","TMX7316010203-000301_pano_0000_003246","4.92734086277805 52.3971436156293",3
"2311","TMX7316010203-000306_pano_0000_003820","4.91408920547705 52.3967165807958",3
"2312","TMX7316010203-000306_pano_0000_003821","4.9141556809015 52.3967360787408",3
"2313","TMX7316010203-000306_pano_0000_003822","4.91422158957531 52.3967561945681",2
"2314","TMX7316010203-000306_pano_0000_003823","4.91428136780236 52.3967836418968",1
"2315","TMX7316010203-000288_pano_0003_004517","4.84067735395588 52.3527299865263",4
"2316","TMX7316010203-000224_pano_0000_000864","4.89444207999162 52.3705045655692",4
"2317","TMX7316010203-000258_pano_0002_002209","4.88425040752753 52.3613971381301",3
"2318","TMX7316010203-000258_pano_0002_002210","4.88436370211956 52.361339926393",4
"2319","TMX7316010203-000258_pano_0002_002211","4.88447755488702 52.3612830447724",3
"2320","TMX7316010203-000258_pano_0002_002215","4.88492962075579 52.3610555947036",3
"2321","TMX7316010203-000258_pano_0002_002231","4.88324529823234 52.3602824648745",1
"2322","TMX7316010203-000264_pano_0000_000053","4.85941858158997 52.3490770479575",2
"2323","TMX7316010203-000302_pano_0001_003805","4.81844787209053 52.3740646257929",2
"2324","TMX7316010203-000302_pano_0001_003806","4.8184831192027 52.3741530818133",1
